timestamps,TP9,AF7,AF8,TP10,Right AUX
1776092479.795,45.898,-32.715,-15.137,11.719,0.000
1776092479.799,-86.426,-41.016,-14.648,-54.199,0.000
1776092479.803,-111.328,-41.504,-14.648,-67.383,0.000
1776092479.807,0.000,-34.180,-20.020,-7.324,0.000
1776092479.810,69.336,-27.344,-16.602,34.668,0.000
1776092479.814,-47.852,-25.391,-10.742,-30.762,0.000
1776092479.818,-111.816,-28.809,-15.137,-64.941,0.000
1776092479.822,-29.297,-28.809,-16.113,-24.902,0.000
1776092479.826,76.660,-24.414,-16.113,22.949,0.000
1776092479.830,-0.488,-24.414,-17.090,-18.555,0.000
1776092479.834,-105.469,-27.832,-15.625,-74.219,0.000
1776092479.838,-66.895,-28.320,-18.555,-54.688,0.000
1776092479.842,55.664,-29.785,-26.367,9.766,0.000
1776092479.846,22.949,-33.203,-23.926,-7.812,0.000
1776092479.850,-99.121,-32.715,-21.973,-74.707,0.000
1776092479.853,-92.773,-32.715,-23.438,-71.777,0.000
1776092479.857,27.344,-33.203,-25.879,-11.719,0.000
1776092479.861,53.223,-28.320,-23.926,1.953,0.000
1776092479.865,-71.289,-28.320,-15.625,-59.570,0.000
1776092479.869,-106.934,-36.621,-13.672,-71.289,0.000
1776092479.873,-11.230,-37.598,-20.020,-23.438,0.000
1776092479.877,71.777,-27.344,-20.508,15.625,0.000
1776092479.881,-38.574,-23.926,-13.184,-34.180,0.000
1776092479.885,-130.371,-30.762,-17.090,-81.055,0.000
1776092479.889,-65.918,-34.180,-23.438,-49.805,0.000
1776092479.893,54.688,-31.250,-20.508,12.207,0.000
1776092479.896,-5.371,-27.344,-18.555,-18.066,0.000
1776092479.900,-118.164,-28.809,-16.113,-68.848,0.000
1776092479.904,-88.379,-30.762,-16.602,-51.270,0.000
1776092479.908,44.434,-24.902,-18.066,12.695,0.000
1776092479.912,33.691,-24.414,-14.160,9.766,0.000
1776092479.916,-96.680,-31.250,-12.207,-54.688,0.000
1776092479.920,-106.445,-28.809,-16.113,-68.359,0.000
1776092479.924,14.648,-21.484,-20.020,-14.160,0.000
1776092479.928,61.523,-18.066,-19.043,12.695,0.000
1776092479.932,-63.477,-12.207,-15.625,-52.734,0.000
1776092479.935,-115.723,-14.160,-18.066,-75.684,0.000
1776092479.939,-21.973,-22.461,-21.484,-23.438,0.000
1776092479.943,70.312,-22.949,-22.461,19.531,0.000
1776092479.947,-38.574,-24.902,-25.879,-40.039,0.000
1776092479.951,-129.395,-25.879,-26.855,-86.426,0.000
1776092479.955,-63.965,-21.484,-24.902,-52.734,0.000
1776092479.959,59.570,-25.879,-27.344,14.160,0.000
1776092479.963,3.906,-30.273,-29.297,-19.043,0.000
1776092479.967,-114.258,-26.855,-22.949,-84.473,0.000
1776092479.971,-95.703,-26.367,-20.508,-66.895,0.000
1776092479.975,27.832,-29.297,-23.438,1.953,0.000
1776092479.978,30.762,-28.320,-23.438,5.859,0.000
1776092479.982,-97.656,-30.273,-22.949,-60.547,0.000
1776092479.986,-115.234,-32.715,-18.555,-66.895,0.000
1776092479.990,2.441,-27.344,-21.484,-6.348,0.000
1776092479.994,58.594,-25.879,-24.414,19.531,0.000
1776092479.998,-64.941,-28.809,-20.508,-48.828,0.000
1776092480.002,-121.582,-27.344,-15.625,-74.219,0.000
1776092480.006,-41.016,-27.832,-13.184,-24.902,0.000
1776092480.010,58.105,-26.855,-16.602,19.043,0.000
1776092480.014,-23.926,-26.855,-15.137,-31.250,0.000
1776092480.018,-121.094,-27.344,-13.184,-77.148,0.000
1776092480.021,-77.148,-27.344,-18.066,-55.176,0.000
1776092480.025,46.387,-25.879,-21.484,1.953,0.000
1776092480.029,5.371,-30.273,-20.996,-17.090,0.000
1776092480.033,-118.164,-35.645,-20.020,-83.984,0.000
1776092480.037,-106.445,-32.227,-17.578,-76.660,0.000
1776092480.041,20.996,-28.809,-18.066,-8.789,0.000
1776092480.045,39.062,-29.297,-18.066,-4.395,0.000
1776092480.049,-90.332,-32.715,-20.508,-76.660,0.000
1776092480.053,-128.418,-35.156,-28.809,-98.633,0.000
1776092480.057,-26.367,-30.762,-26.855,-48.340,0.000
1776092480.060,51.758,-24.902,-21.973,-10.254,0.000
1776092480.064,-58.105,-26.367,-18.555,-66.895,0.000
1776092480.068,-126.465,-24.902,-18.555,-97.168,0.000
1776092480.072,-49.805,-20.508,-21.973,-55.664,0.000
1776092480.076,61.035,-22.461,-20.508,4.883,0.000
1776092480.080,-14.160,-27.832,-20.020,-29.297,0.000
1776092480.084,-119.629,-30.273,-24.414,-84.473,0.000
1776092480.088,-84.473,-32.227,-23.926,-69.336,0.000
1776092480.092,41.504,-32.227,-23.926,-9.766,0.000
1776092480.096,23.438,-31.738,-24.414,-14.648,0.000
1776092480.100,-99.609,-33.203,-23.438,-77.148,0.000
1776092480.103,-99.121,-30.762,-23.926,-76.660,0.000
1776092480.107,22.461,-28.809,-26.367,-13.184,0.000
1776092480.111,60.059,-26.367,-25.391,8.301,0.000
1776092480.115,-71.289,-28.320,-23.438,-61.035,0.000
1776092480.119,-118.164,-30.762,-20.020,-84.473,0.000
1776092480.123,-17.090,-28.809,-18.066,-27.832,0.000
1776092480.127,63.477,-27.344,-22.461,10.742,0.000
1776092480.131,-42.480,-25.879,-20.020,-48.828,0.000
1776092480.135,-120.605,-27.832,-16.602,-86.914,0.000
1776092480.139,-58.105,-31.738,-20.508,-52.246,0.000
1776092480.143,53.223,-31.738,-24.902,0.488,0.000
1776092480.146,-8.301,-31.250,-21.484,-34.668,0.000
1776092480.150,-117.188,-33.203,-15.137,-78.613,0.000
1776092480.154,-87.891,-34.180,-15.625,-57.617,0.000
1776092480.158,41.016,-30.273,-21.484,-1.465,0.000
1776092480.162,38.086,-24.414,-16.602,-8.789,0.000
1776092480.166,-93.750,-28.320,-12.207,-75.195,0.000
1776092480.170,-107.910,-34.668,-13.184,-76.172,0.000
1776092480.174,18.555,-31.250,-16.602,-13.184,0.000
1776092480.178,67.383,-27.344,-16.113,7.324,0.000
1776092480.182,-56.641,-28.320,-10.254,-52.734,0.000
1776092480.185,-106.934,-28.320,-8.789,-72.266,0.000
1776092480.189,-22.949,-27.344,-11.719,-36.133,0.000
1776092480.193,77.148,-27.832,-17.090,3.418,0.000
1776092480.197,-6.836,-28.320,-17.090,-47.852,0.000
1776092480.201,-94.238,-28.320,-17.090,-95.215,0.000
1776092480.205,-40.039,-29.785,-21.973,-65.430,0.000
1776092480.209,80.078,-30.273,-26.367,-1.953,0.000
1776092480.213,37.598,-26.855,-22.461,-17.578,0.000
1776092480.217,-78.125,-28.320,-17.578,-71.289,0.000
1776092480.221,-68.359,-34.180,-20.996,-61.523,0.000
1776092480.225,52.246,-33.203,-21.484,4.395,0.000
1776092480.228,58.594,-28.809,-13.672,19.043,0.000
1776092480.232,-80.078,-31.738,-13.184,-50.293,0.000
1776092480.236,-112.305,-38.086,-15.625,-71.289,0.000
1776092480.240,-3.418,-36.133,-16.113,-16.113,0.000
1776092480.244,59.570,-29.297,-16.602,16.602,0.000
1776092480.248,-65.430,-31.250,-19.043,-52.246,0.000
1776092480.252,-129.883,-30.762,-16.602,-83.008,0.000
1776092480.256,-43.945,-31.250,-20.020,-33.203,0.000
1776092480.260,61.523,-32.715,-23.926,18.555,0.000
1776092480.264,-20.508,-27.344,-19.531,-25.391,0.000
1776092480.268,-121.582,-29.785,-20.508,-76.660,0.000
1776092480.271,-53.711,-37.109,-20.996,-39.551,0.000
1776092480.275,60.059,-30.762,-20.020,17.578,0.000
1776092480.279,12.695,-24.902,-17.578,-10.742,0.000
1776092480.283,-111.816,-31.738,-20.020,-79.102,0.000
1776092480.287,-112.793,-38.086,-26.855,-83.008,0.000
1776092480.291,14.160,-34.180,-32.715,-22.949,0.000
1776092480.295,37.598,-30.273,-36.133,-10.254,0.000
1776092480.299,-90.820,-33.691,-32.227,-69.336,0.000
1776092480.303,-121.094,-36.133,-26.367,-79.590,0.000
1776092480.307,-19.531,-33.691,-27.344,-26.367,0.000
1776092480.310,49.316,-30.762,-29.297,14.648,0.000
1776092480.314,-60.547,-32.715,-20.508,-41.992,0.000
1776092480.318,-137.207,-37.109,-18.066,-88.867,0.000
1776092480.322,-70.312,-33.203,-23.926,-55.176,0.000
1776092480.326,43.945,-28.320,-25.391,2.930,0.000
1776092480.330,-23.926,-32.227,-17.578,-33.203,0.000
1776092480.334,-127.441,-39.551,-14.160,-84.473,0.000
1776092480.338,-89.355,-41.016,-18.555,-63.477,0.000
1776092480.342,39.062,-33.691,-16.113,8.301,0.000
1776092480.346,21.973,-37.598,-11.230,-0.977,0.000
1776092480.350,-100.098,-40.527,-9.766,-68.848,0.000
1776092480.353,-110.840,-40.527,-14.160,-75.684,0.000
1776092480.357,5.859,-44.922,-26.367,-21.484,0.000
1776092480.361,47.363,-42.480,-29.785,-2.441,0.000
1776092480.365,-79.590,-41.504,-22.461,-68.359,0.000
1776092480.369,-121.582,-45.410,-22.949,-93.750,0.000
1776092480.373,-27.832,-46.875,-27.344,-48.340,0.000
1776092480.377,62.012,-41.504,-24.902,4.395,0.000
1776092480.381,-41.504,-43.945,-21.973,-43.945,0.000
1776092480.385,-133.789,-44.922,-25.879,-97.656,0.000
1776092480.389,-56.152,-38.574,-24.902,-55.664,0.000
1776092480.392,59.570,-34.180,-23.926,6.836,0.000
1776092480.396,-8.789,-36.621,-26.367,-32.715,0.000
1776092480.400,-123.047,-37.598,-22.461,-90.820,0.000
1776092480.404,-91.797,-32.227,-19.531,-74.707,0.000
1776092480.408,38.086,-32.715,-26.367,-10.742,0.000
1776092480.412,36.621,-34.180,-22.461,-15.137,0.000
1776092480.416,-87.402,-28.809,-9.766,-75.684,0.000
1776092480.420,-105.469,-26.367,-6.836,-74.707,0.000
1776092480.424,9.277,-29.785,-16.113,-18.066,0.000
1776092480.428,63.477,-22.949,-19.531,7.812,0.000
1776092480.432,-57.129,-20.020,-18.066,-52.246,0.000
1776092480.435,-111.328,-20.996,-18.066,-76.172,0.000
1776092480.439,-18.066,-15.625,-16.602,-29.785,0.000
1776092480.443,85.449,-11.719,-18.555,18.066,0.000
1776092480.447,-14.160,-19.531,-23.438,-34.180,0.000
1776092480.451,-106.934,-23.438,-20.996,-80.566,0.000
1776092480.455,-50.293,-23.438,-18.066,-45.410,0.000
1776092480.459,72.266,-25.391,-24.414,17.090,0.000
1776092480.463,29.785,-26.367,-23.438,-8.301,0.000
1776092480.467,-93.750,-32.715,-24.902,-68.359,0.000
1776092480.471,-80.078,-32.227,-26.855,-60.059,0.000
1776092480.475,40.527,-25.391,-27.832,-1.465,0.000
1776092480.478,49.316,-27.832,-27.344,2.930,0.000
1776092480.482,-83.008,-30.762,-20.996,-66.406,0.000
1776092480.486,-106.934,-27.832,-19.043,-77.637,0.000
1776092480.490,4.395,-24.902,-21.484,-19.043,0.000
1776092480.494,73.242,-25.879,-19.531,15.137,0.000
1776092480.498,-45.410,-30.273,-16.113,-45.410,0.000
1776092480.502,-123.047,-29.785,-21.484,-81.055,0.000
1776092480.506,-48.340,-31.250,-27.344,-46.387,0.000
1776092480.510,62.988,-28.320,-28.320,4.883,0.000
1776092480.514,-8.789,-23.438,-21.484,-26.367,0.000
1776092480.517,-111.328,-25.391,-15.625,-80.566,0.000
1776092480.521,-74.707,-24.414,-19.043,-68.359,0.000
1776092480.525,51.270,-23.438,-27.344,-2.441,0.000
1776092480.529,29.785,-24.414,-23.926,-7.324,0.000
1776092480.533,-96.191,-24.414,-17.090,-67.383,0.000
1776092480.537,-99.609,-24.414,-21.484,-64.941,0.000
1776092480.541,24.902,-23.438,-21.973,2.930,0.000
1776092480.545,56.152,-21.484,-14.648,25.391,0.000
1776092480.549,-74.219,-27.832,-9.766,-43.457,0.000
1776092480.553,-114.746,-26.855,-7.812,-69.824,0.000
1776092480.557,-13.184,-21.484,-5.859,-14.648,0.000
1776092480.560,71.289,-23.926,-4.395,35.156,0.000
1776092480.564,-42.969,-20.508,-6.836,-23.926,0.000
1776092480.568,-122.070,-19.043,-13.184,-67.383,0.000
1776092480.572,-51.270,-17.578,-13.672,-31.738,0.000
1776092480.576,62.012,-13.184,-12.207,24.414,0.000
1776092480.580,-0.977,-13.184,-8.301,-7.324,0.000
1776092480.584,-111.816,-10.254,-0.488,-65.918,0.000
1776092480.588,-83.008,-15.137,-1.465,-49.316,0.000
1776092480.592,42.480,-15.625,-8.789,20.020,0.000
1776092480.596,27.344,-17.578,-8.301,11.230,0.000
1776092480.600,-100.098,-23.438,-5.859,-61.523,0.000
1776092480.603,-103.027,-23.926,-6.836,-65.918,0.000
1776092480.607,6.348,-26.855,-12.695,-8.301,0.000
1776092480.611,41.016,-27.344,-16.602,9.766,0.000
1776092480.615,-84.961,-27.344,-18.066,-54.688,0.000
1776092480.619,-130.859,-29.785,-19.043,-73.242,0.000
1776092480.623,-33.691,-28.320,-21.973,-24.902,0.000
1776092480.627,52.246,-28.809,-21.484,19.531,0.000
1776092480.631,-45.898,-31.250,-16.113,-27.344,0.000
1776092480.635,-128.418,-34.180,-17.578,-79.102,0.000
1776092480.639,-69.824,-28.809,-20.508,-46.387,0.000
1776092480.642,41.992,-28.809,-19.531,10.254,0.000
1776092480.646,-10.742,-33.203,-14.648,-22.949,0.000
1776092480.650,-125.977,-34.668,-13.672,-83.496,0.000
1776092480.654,-110.352,-37.109,-18.066,-82.031,0.000
1776092480.658,13.184,-40.039,-25.391,-16.113,0.000
1776092480.662,21.973,-37.109,-20.508,-7.324,0.000
1776092480.666,-102.051,-35.156,-14.160,-69.824,0.000
1776092480.670,-125.488,-39.062,-15.625,-85.449,0.000
1776092480.674,-15.625,-37.109,-18.066,-32.227,0.000
1776092480.678,46.875,-36.133,-19.043,6.348,0.000
1776092480.682,-70.801,-41.504,-20.508,-57.617,0.000
1776092480.685,-132.812,-36.621,-24.414,-88.867,0.000
1776092480.689,-54.688,-28.809,-24.414,-50.781,0.000
1776092480.693,41.504,-31.250,-27.832,-1.465,0.000
1776092480.697,-48.340,-38.086,-27.344,-47.852,0.000
1776092480.701,-145.996,-39.551,-21.973,-103.516,0.000
1776092480.705,-93.750,-35.645,-20.020,-74.219,0.000
1776092480.709,39.551,-34.668,-20.508,1.465,0.000
1776092480.713,2.930,-34.668,-21.484,-17.578,0.000
1776092480.717,-119.141,-35.156,-21.484,-80.078,0.000
1776092480.721,-100.586,-32.715,-20.508,-70.312,0.000
1776092480.725,29.297,-27.832,-21.973,-5.859,0.000
1776092480.728,46.387,-32.227,-22.461,7.324,0.000
1776092480.732,-80.566,-35.156,-14.160,-51.758,0.000
1776092480.736,-106.445,-29.785,-8.789,-62.988,0.000
1776092480.740,2.930,-28.320,-10.742,-11.230,0.000
1776092480.744,80.078,-28.320,-14.648,21.973,0.000
1776092480.748,-25.879,-24.414,-11.230,-35.645,0.000
1776092480.752,-97.168,-26.855,-12.207,-67.383,0.000
1776092480.756,-28.320,-39.062,-23.438,-28.809,0.000
1776092480.760,77.148,-35.156,-28.809,20.996,0.000
1776092480.764,0.977,-27.832,-24.414,-21.484,0.000
1776092480.767,-105.957,-34.180,-23.438,-78.613,0.000
1776092480.771,-73.242,-33.691,-24.414,-60.059,0.000
1776092480.775,55.664,-26.855,-21.973,3.906,0.000
1776092480.779,34.668,-25.879,-18.066,-2.441,0.000
1776092480.783,-98.145,-31.738,-16.602,-70.801,0.000
1776092480.787,-103.027,-32.227,-12.207,-79.102,0.000
1776092480.791,18.066,-30.273,-15.137,-15.625,0.000
1776092480.795,51.270,-34.180,-21.973,0.977,0.000
1776092480.799,-81.055,-35.645,-16.602,-62.988,0.000
1776092480.803,-126.953,-36.621,-14.648,-82.520,0.000
1776092480.807,-35.645,-32.715,-18.555,-38.574,0.000
1776092480.810,53.711,-25.391,-16.113,3.906,0.000
1776092480.814,-41.992,-24.902,-7.812,-47.363,0.000
1776092480.818,-130.371,-26.367,-8.789,-94.238,0.000
1776092480.822,-73.730,-24.902,-14.648,-66.895,0.000
1776092480.826,49.316,-25.879,-16.113,-1.465,0.000
1776092480.830,-3.418,-26.367,-15.137,-27.832,0.000
1776092480.834,-113.770,-29.785,-14.648,-83.496,0.000
1776092480.838,-86.426,-34.180,-16.113,-59.570,0.000
1776092480.842,42.969,-31.738,-18.066,14.160,0.000
1776092480.846,43.457,-32.227,-15.625,21.484,0.000
1776092480.850,-88.867,-34.180,-12.207,-46.387,0.000
1776092480.853,-104.004,-31.250,-10.254,-56.641,0.000
1776092480.857,22.949,-32.227,-11.230,13.184,0.000
1776092480.861,65.918,-34.180,-12.695,36.133,0.000
1776092480.865,-62.012,-32.227,-11.719,-35.156,0.000
1776092480.869,-112.305,-36.133,-10.742,-63.477,0.000
1776092480.873,-26.367,-38.086,-12.695,-17.090,0.000
1776092480.877,72.266,-32.227,-18.555,30.762,0.000
1776092480.881,-13.672,-31.250,-19.043,-19.531,0.000
1776092480.885,-98.145,-30.762,-15.137,-69.336,0.000
1776092480.889,-41.016,-29.297,-17.090,-41.504,0.000
1776092480.892,76.660,-26.855,-20.508,18.066,0.000
1776092480.896,22.949,-29.785,-25.879,-6.836,0.000
1776092480.900,-103.027,-34.180,-30.273,-73.242,0.000
1776092480.904,-97.168,-35.156,-29.297,-71.777,0.000
1776092480.908,14.648,-37.598,-32.227,-19.043,0.000
1776092480.912,16.602,-35.156,-31.250,-24.902,0.000
1776092480.916,-113.770,-38.086,-24.902,-91.309,0.000
1776092480.920,-134.766,-41.992,-21.973,-100.098,0.000
1776092480.924,-20.508,-36.621,-19.043,-34.668,0.000
1776092480.928,48.340,-33.691,-17.090,4.395,0.000
1776092480.932,-70.312,-35.156,-14.160,-59.082,0.000
1776092480.935,-131.836,-34.668,-17.090,-84.473,0.000
1776092480.939,-53.711,-31.250,-22.461,-40.039,0.000
1776092480.943,45.898,-27.344,-22.949,9.277,0.000
1776092480.947,-37.598,-27.344,-25.391,-35.645,0.000
1776092480.951,-143.555,-31.738,-29.785,-92.285,0.000
1776092480.955,-102.051,-30.762,-31.250,-73.730,0.000
1776092480.959,27.832,-24.902,-34.668,-10.254,0.000
1776092480.963,1.953,-22.949,-31.738,-26.367,0.000
1776092480.967,-119.629,-30.273,-29.297,-91.309,0.000
1776092480.971,-115.723,-32.715,-35.645,-90.332,0.000
1776092480.974,5.859,-27.832,-38.086,-23.926,0.000
1776092480.978,35.156,-32.227,-37.598,-4.395,0.000
1776092480.982,-95.703,-35.645,-37.598,-79.590,0.000
1776092480.986,-136.719,-33.203,-38.574,-106.445,0.000
1776092480.990,-37.109,-33.203,-41.992,-50.781,0.000
1776092480.994,45.898,-36.133,-40.527,-6.836,0.000
1776092480.998,-62.500,-31.250,-35.645,-61.523,0.000
1776092481.002,-142.090,-25.879,-30.273,-103.027,0.000
1776092481.006,-68.359,-24.414,-24.902,-70.312,0.000
1776092481.010,50.293,-20.020,-25.391,-13.672,0.000
1776092481.014,-18.066,-17.578,-27.344,-51.270,0.000
1776092481.017,-129.883,-24.414,-26.855,-107.422,0.000
1776092481.021,-96.191,-27.344,-28.320,-85.449,0.000
1776092481.025,34.180,-21.973,-31.738,-16.113,0.000
1776092481.029,20.020,-20.020,-36.133,-29.297,0.000
1776092481.033,-113.770,-24.414,-36.621,-95.215,0.000
1776092481.037,-119.629,-30.273,-30.762,-87.891,0.000
1776092481.041,2.930,-26.855,-28.809,-20.996,0.000
1776092481.045,32.227,-25.879,-32.227,-11.719,0.000
1776092481.049,-101.074,-31.250,-27.344,-80.078,0.000
1776092481.053,-145.020,-34.668,-25.391,-96.680,0.000
1776092481.057,-51.758,-36.133,-30.762,-47.852,0.000
1776092481.060,34.180,-31.250,-30.762,-2.441,0.000
1776092481.064,-63.477,-30.273,-23.926,-53.223,0.000
1776092481.068,-143.066,-34.180,-21.484,-93.750,0.000
1776092481.072,-78.613,-30.762,-24.902,-56.152,0.000
1776092481.076,37.598,-28.320,-30.762,3.906,0.000
1776092481.080,-17.578,-32.227,-26.855,-25.879,0.000
1776092481.084,-126.465,-36.133,-24.414,-78.613,0.000
1776092481.088,-99.121,-36.621,-31.250,-66.406,0.000
1776092481.092,28.809,-34.180,-34.668,-4.883,0.000
1776092481.096,36.133,-29.785,-30.762,1.465,0.000
1776092481.099,-82.031,-25.879,-25.391,-56.152,0.000
1776092481.103,-97.168,-26.367,-29.297,-65.918,0.000
1776092481.107,12.695,-23.926,-41.504,-16.602,0.000
1776092481.111,73.730,-20.508,-42.480,10.254,0.000
1776092481.115,-47.363,-25.879,-37.109,-56.641,0.000
1776092481.119,-108.887,-25.391,-31.738,-87.891,0.000
1776092481.123,-26.367,-16.602,-31.738,-41.504,0.000
1776092481.127,64.453,-15.137,-35.645,7.812,0.000
1776092481.131,-31.250,-16.602,-31.250,-34.180,0.000
1776092481.135,-133.301,-20.996,-29.297,-83.984,0.000
1776092481.139,-87.402,-26.855,-31.250,-60.547,0.000
1776092481.142,37.109,-22.949,-32.715,2.441,0.000
1776092481.146,-0.977,-19.531,-30.762,-20.508,0.000
1776092481.150,-124.023,-24.902,-31.250,-83.496,0.000
1776092481.154,-108.887,-30.762,-33.203,-75.684,0.000
1776092481.158,17.578,-33.691,-41.504,-15.137,0.000
1776092481.162,34.180,-30.762,-46.875,-12.207,0.000
1776092481.166,-87.891,-27.832,-41.016,-78.613,0.000
1776092481.170,-112.305,-31.250,-40.039,-90.820,0.000
1776092481.174,-1.465,-39.551,-46.875,-32.715,0.000
1776092481.178,66.406,-35.645,-48.828,-5.371,0.000
1776092481.182,-49.805,-31.738,-45.898,-74.219,0.000
1776092481.185,-114.746,-29.297,-41.504,-101.074,0.000
1776092481.189,-40.039,-29.785,-39.551,-58.105,0.000
1776092481.193,63.965,-25.391,-32.715,1.465,0.000
1776092481.197,-16.113,-26.855,-26.367,-33.203,0.000
1776092481.201,-125.000,-34.668,-26.367,-91.309,0.000
1776092481.205,-94.727,-36.133,-27.344,-75.195,0.000
1776092481.209,25.391,-29.785,-33.691,-14.160,0.000
1776092481.213,-0.977,-25.879,-32.227,-31.250,0.000
1776092481.217,-124.023,-31.738,-29.297,-92.285,0.000
1776092481.221,-123.047,-33.691,-34.668,-92.285,0.000
1776092481.224,-4.883,-29.785,-37.598,-36.621,0.000
1776092481.228,34.180,-23.438,-35.645,-7.812,0.000
1776092481.232,-87.402,-20.020,-28.809,-63.477,0.000
1776092481.236,-128.418,-27.832,-30.762,-90.332,0.000
1776092481.240,-27.344,-32.227,-37.598,-44.434,0.000
1776092481.244,60.547,-26.855,-36.621,0.977,0.000
1776092481.248,-46.387,-30.762,-36.621,-53.223,0.000
1776092481.252,-129.395,-30.762,-35.645,-97.168,0.000
1776092481.256,-57.129,-22.949,-34.668,-60.059,0.000
1776092481.260,63.965,-24.902,-36.621,1.953,0.000
1776092481.264,1.465,-25.391,-35.156,-31.250,0.000
1776092481.267,-109.375,-23.926,-36.621,-95.215,0.000
1776092481.271,-79.102,-16.113,-36.621,-83.008,0.000
1776092481.275,47.363,-11.719,-39.551,-20.508,0.000
1776092481.279,38.574,-14.648,-38.574,-31.738,0.000
1776092481.283,-93.262,-17.090,-36.621,-108.398,0.000
1776092481.287,-106.934,-22.461,-36.133,-117.676,0.000
1776092481.291,9.766,-21.973,-34.180,-55.176,0.000
1776092481.295,61.523,-17.090,-31.250,-24.902,0.000
1776092481.299,-61.523,-20.508,-25.879,-81.055,0.000
1776092481.303,-113.770,-25.879,-22.949,-100.098,0.000
1776092481.307,-22.949,-25.391,-20.996,-50.293,0.000
1776092481.310,71.777,-22.461,-21.484,3.418,0.000
1776092481.314,-25.391,-22.949,-21.973,-46.875,0.000
1776092481.318,-116.211,-25.879,-28.320,-95.703,0.000
1776092481.322,-58.105,-26.855,-27.832,-55.176,0.000
1776092481.326,65.430,-21.973,-26.855,15.137,0.000
1776092481.330,25.391,-16.602,-27.344,-5.371,0.000
1776092481.334,-92.773,-19.043,-25.879,-59.082,0.000
1776092481.338,-81.055,-24.902,-27.832,-47.363,0.000
1776092481.342,49.805,-21.973,-25.879,17.090,0.000
1776092481.346,62.988,-14.648,-19.043,23.926,0.000
1776092481.349,-65.918,-12.695,-14.648,-44.434,0.000
1776092481.353,-85.938,-15.137,-16.602,-58.594,0.000
1776092481.357,19.531,-15.137,-25.879,-3.906,0.000
1776092481.361,81.543,-9.766,-31.250,28.809,0.000
1776092481.365,-32.227,-10.254,-25.879,-34.668,0.000
1776092481.369,-96.191,-13.672,-24.414,-64.941,0.000
1776092481.373,-19.531,-15.137,-27.344,-20.020,0.000
1776092481.377,81.543,-11.719,-24.902,27.344,0.000
1776092481.381,-2.930,-12.695,-22.461,-18.066,0.000
1776092481.385,-102.539,-15.625,-22.949,-66.406,0.000
1776092481.389,-56.152,-13.672,-25.391,-40.527,0.000
1776092481.392,69.824,-10.742,-28.809,16.602,0.000
1776092481.396,33.203,-11.719,-23.926,-7.812,0.000
1776092481.400,-92.285,-17.090,-18.066,-74.707,0.000
1776092481.404,-90.820,-19.043,-25.879,-75.195,0.000
1776092481.408,31.738,-18.555,-36.621,-17.090,0.000
1776092481.412,60.547,-15.137,-33.203,0.488,0.000
1776092481.416,-72.266,-15.625,-32.715,-61.523,0.000
1776092481.420,-107.910,-14.160,-29.297,-82.031,0.000
1776092481.424,-1.465,-10.742,-25.879,-20.996,0.000
1776092481.428,73.242,-15.137,-26.367,23.438,0.000
1776092481.432,-39.551,-19.043,-20.508,-34.180,0.000
1776092481.435,-112.305,-20.020,-17.578,-68.359,0.000
1776092481.439,-35.156,-20.508,-20.996,-24.414,0.000
1776092481.443,77.148,-20.508,-26.855,30.273,0.000
1776092481.447,2.930,-25.391,-25.391,-10.742,0.000
1776092481.451,-105.957,-25.879,-22.461,-61.523,0.000
1776092481.455,-70.312,-21.484,-20.996,-42.480,0.000
1776092481.459,56.152,-23.438,-21.973,22.461,0.000
1776092481.463,39.551,-25.879,-21.484,14.160,0.000
1776092481.467,-87.402,-30.273,-20.020,-54.688,0.000
1776092481.471,-95.215,-33.691,-24.902,-55.664,0.000
1776092481.474,17.578,-29.297,-31.738,0.000,0.000
1776092481.478,53.223,-23.438,-28.320,17.578,0.000
1776092481.482,-72.754,-27.832,-24.414,-45.410,0.000
1776092481.486,-116.211,-30.273,-24.414,-67.383,0.000
1776092481.490,-24.902,-34.668,-29.785,-20.508,0.000
1776092481.494,58.105,-37.598,-34.668,21.484,0.000
1776092481.498,-45.410,-34.180,-24.414,-23.438,0.000
1776092481.502,-128.906,-37.598,-15.625,-59.570,0.000
1776092481.506,-59.570,-40.039,-13.672,-20.020,0.000
1776092481.510,53.711,-32.227,-18.555,32.715,0.000
1776092481.514,-1.465,-28.320,-17.090,3.906,0.000
1776092481.517,-111.816,-29.785,-13.184,-58.594,0.000
1776092481.521,-90.332,-27.344,-16.113,-58.594,0.000
1776092481.525,37.109,-25.391,-18.066,9.766,0.000
1776092481.529,38.574,-19.531,-20.508,13.184,0.000
1776092481.533,-88.867,-24.414,-19.043,-54.199,0.000
1776092481.537,-104.492,-30.273,-20.020,-64.453,0.000
1776092481.541,16.113,-26.367,-29.785,-2.441,0.000
1776092481.545,60.059,-22.461,-29.297,20.020,0.000
1776092481.549,-65.918,-24.902,-23.438,-44.922,0.000
1776092481.553,-120.605,-26.367,-24.414,-70.312,0.000
1776092481.556,-40.527,-21.973,-27.832,-34.180,0.000
1776092481.560,54.199,-19.043,-30.762,8.301,0.000
1776092481.564,-28.809,-20.996,-31.250,-29.785,0.000
1776092481.568,-133.789,-26.855,-35.156,-81.055,0.000
1776092481.572,-89.844,-27.832,-36.621,-54.688,0.000
1776092481.576,34.180,-24.902,-35.156,9.277,0.000
1776092481.580,-20.996,-25.879,-29.785,-24.902,0.000
1776092481.584,-126.953,-27.832,-25.391,-83.008,0.000
